e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,label
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
5,5,5,5,5,5,5,5,5,5,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,1
